Axe_1,Axe_2,Axe_3,Axe_4,Axe_5,Axe_6,Axe_7,Axe_8,Axe_9,Axe_10
0.28993121930289956,0.5941781613889665,0.5010861513123522,-0.10106067848874226,0.2570756705705022,0.698959690581686,-0.3323585845501178,-0.9215563228185294,-0.7237103057167845,-0.06609875372070236
0.5774154689817905,0.5272534329995372,0.007076137891759068,-0.46351747748157157,-0.13245563256184364,0.47334601812321014,-0.5865698342403453,0.41713065403586164,1.1140635906797087,-0.09104049479688908
-0.0006472078973999976,0.9056574202597546,0.04037471573314176,-0.2063073878490249,0.2790506980852923,1.1686200885582718,-0.6289491969400048,-0.3803421464490257,-0.9778513092240606,-0.18228961126056584
-0.5346547682150447,0.8182549158729161,-0.48512322104371375,0.043524160419879644,0.4359153720608723,-0.4088614144296581,-0.252669829587561,-0.4373797151262696,-0.006216103290111974,-0.35457987262340057
0.013077021954614824,0.11641390371665673,0.4024772826406143,-0.9016128598067202,-0.07101410650129335,-0.1457183568269642,0.24429336278015584,0.388445450936762,0.6126249772344047,0.02848734114432337
0.2155611479983772,-0.3586949658814288,-0.6469856879587441,0.03976330487430622,0.04249257307139156,0.129688549782109,-0.07642767254733272,0.20446026013667754,-0.17419292032624256,0.1507305579039433
-0.7400545454177253,0.0748739284026792,-0.38732145988504285,-0.40206116830937344,0.1776499969839356,-0.04852152294185315,0.35646322441976547,0.00819858938859815,-0.03728782827691584,0.1450439367646652
-0.5750857050195322,-0.08959696925933912,0.19366748784965182,-0.16053557923106762,0.20587658873059453,-0.10836818104217265,0.042236299863631324,0.06226691933750799,0.02839638328428412,-0.3269282990763289
0.3104229783976282,-0.12740814414072937,-0.04365335400979663,-0.05283312456914294,-0.39684925842539653,0.08115838000549692,-0.36750634380665975,-0.12151649336247551,-0.0007116451896480164,0.3645700208564419
0.4005071711642318,-0.3966093805683719,-0.37301139768572733,0.1390424797986546,0.6017869961965142,-0.20316561852469092,0.20016610323379763,0.1695545221715409,-0.0892880307961844,0.2956699401899865
